ID,Stock Code,UPC Full,Name,Size,Default Qty,unit cost,latest cost,Unit Price,Modifiers Qty,Modifiers Cost,Modifiers Latest Cost,Modifiers Price,Tax Rule Name,Category Name,Category Group Name,Supplier Name,Qty On Hand,Total Qty On Hand,Margin,Reorder Value,Reorder Point,Item Rank,Auto Update,Type,Vendor Item No,SKU,Unit Per Case,Item Tags,Vendor Name,Notes,Remind Date,Close Out item,Prompt For Qty,Item Type,Additional Fee,Bottle Deposit,Do Not Track Inventory,Add To Shortcut Keys,Don Not Discount,Do Not Show To Webstore,Hide Inventory,Item Shortcut Name,Item Sort No
"93","9674930117","096749301171","PHILADELPHIA BLEND 80 1.75LT","1.75LT","1","13.29","13.29","16.99","","","","","Tax","AMERICAN WHISKEY","LIQUOR","ALLIED","0.00","0.00","21.78","0","0","D","0","general",,"56","6","",,1,,"0","0",Inventory Item,"",,,"0","1",1,,,
"94","4006340031","040063400317","FOUR ROSES SMALL BATCH 90 PROOF 750ML","750ML","1","29.00","29","39.99","","","","","Tax","BOURBON","LIQUOR","FEDW","4.00","4.00","27.48","0","0","D","0","general",,"38","6","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"95","8700000733","087000007338","SEAGRAM 7 750ML","750ML","1","12.09","12.09","18.99","","","","","Tax","AMERICAN WHISKEY","LIQUOR","ALLIED","12.00","12.00","36.33","0","0","D","0","general",,"65","12","",,0,,"0","0",Inventory Item,"",,,"0","0",1,,,
"96","8700000735","877350","SEAGRAM 7 200ML","200ML","1","5.46","5.46","7.49","","","","","Tax","AMERICAN WHISKEY","LIQUOR","ALLIED","0.00","0.00","27.10","48","48","D","0","general",,"67","48","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"97","8700000761","08776101","SEAGRAM V.O.","375ML","1","9.26","9.26","12.99","","","","","Tax","CANADIAN","LIQUOR","ALLIED","0.00","0.00","28.71","0","0","D","0","general",,"213","24","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"98","8700000765","08776509","SEAGRAM 7 375ML","375ML","1","7.59","7.59","11.99","","","","","Tax","AMERICAN WHISKEY","LIQUOR","ALLIED","4.00","4.00","36.70","1","1","C","0","general",,"66","24","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"99","8723695001","087236950019","MOUNT GAY RUM ECLIPSE 80 1.75LT","1.75LT","1","36.09","36.09","39.99","","","","","Tax","RUM","LIQUOR","ALLIED","3.00","3.00","9.75","0","0","D","0","general",,"97","6","",,1,,"0","0",Inventory Item,"",,,"0","1",1,,,
"100","8068601540","080686015406","BAKER S BOURBON 7-YEAR OLD 750ML","750ML","1","57.09","57.09","67.99","","","","","Tax","BOURBON","LIQUOR","ALLIED","5.00","5.00","16.03","0","0","D","0","general",,"1222","6","",,1,,"0","0",Inventory Item,"",,,"0","1",1,,,
"101","8068601240","080686012405","BASIL HAYDEN BOURBON 8 YR 750ML","750ML","1","39.09","39.09","39.99","","","","","Tax","BOURBON","LIQUOR","ALLIED","38.00","38.00","2.25","6.0","2","A","1","general",,"1228","6","",,1,,"0","0",Inventory Item,"",,,"0","1",1,,,
"102","8068601140","080686011408","BOOKERS BBN 750ML","750ML","1","84.09","84.09","119.99","","","","","Tax","BOURBON","LIQUOR","ALLIED","9.00","9.00","29.92","0","0","D","0","general",,"1226","6","",,1,,"0","0",Inventory Item,"",,,"0","1",1,,,
"103","8112801050, 8112801024","","EARLY TIMES WHISKEY 1.75LT","1.75LT","1","20.09","20.09","20.99","","","","","Tax","BOURBON","LIQUOR","ALLIED","0.00, 0.00","0.00","4.29","6","6","D","0","general",,"94","6","",,1,,"0","0",Inventory Item,"",,,"0","1",1,,,
"104","9674912138, 9674912128","","FIGHTING COCK BOURBON 8YR 103 750ML","750ML","1","14.59","14.59","21.99","","","","","Tax","BOURBON","LIQUOR","ALLIED","0.00, 0.00","0.00","33.65","12","12","D","0","general",,"237","12","",,0,,"0","0",Inventory Item,"",,,"0","0",1,,,
"105","8807600710, 9674901132","","HEAVEN HILL WHITE LABEL 750ML","750ML","1","9.09","9.09","11.99","","","","","Tax","BOURBON","LIQUOR","ALLIED","0.00, 0.00","0.00","24.19","12","12","D","0","general",,"1879","12","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"106","8218403872","082184038727","GENTLEMAN JACK WHISKEY 80 750ML","750ML","1","29.09","29.09","34.99","","","","","Tax","BOURBON","LIQUOR","FEDW","6.00","6.00","16.86","12.0","1","B","0","general",,"128","12","",,1,,"0","0",Inventory Item,"",,,"0","1",1,,,
"107","8218409042","082184090428","JACK DANIELS 1.75LT","1.75LT","1","48.03","48.03","49.99","","","","","Tax","BOURBON","LIQUOR","ALLIED","10.00","10.00","3.92","6.0","4","A","0","general",,"122","6","",,1,,"0","0",Inventory Item,"",,,"0","0",1,,,
"108","8218409046","082184090466","JACK DANIELS 750ML","750ML","1","27.09","27.09","28.99","","","","","Tax","BOURBON","LIQUOR","ALLIED","14.00","14.00","6.55","12.0","5","A","0","general",,"124","12","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"109","8218409051","082184090503","JACK DANIELS 375ML","375ML","1","12.49","12.49","17.99","","","","","Tax","BOURBON","LIQUOR","ALLIED","21.00","21.00","30.57","24.0","1","B","0","general",,"125","24","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"110","8218409052","082184090527","JACK DANIELS 200ML","200ML","1","7.89","7.89","10.99","","","","","Tax","BOURBON","LIQUOR","ALLIED","17.00","17.00","28.21","48.0","14","A","0","general",,"126","48","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"111","8218400005","082184000052","JACK DANIELS 50ML","50ML","1","1.79","1.33","2.99","","","","","Tax","BOURBON","LIQUOR","ALLIED","252.00","252.00","40.13","120.0","11","B","0","general",,"127","120","",,1,,"0","0",Inventory Item,"",,,"0","1",1,,,
"112","8068600110","080686001102","JIM BEAM BOURBON 1.75LT","1.75LT","1","32.09","32.09","32.99","","","","","Tax","BOURBON","LIQUOR","ALLIED","14.00","14.00","2.73","6.0","3","A","0","general",,"130","6","",,1,,"0","0",Inventory Item,"",,,"0","1",1,,,
"113","8068600140","080686001409","JIM BEAM BOURBON 750ML","750ML","1","19.09","19.09","20.99","","","","","Tax","BOURBON","LIQUOR","ALLIED","14.00","14.00","9.05","12.0","7","A","0","general",,"132","12","",,1,,"0","0",Inventory Item,"",,,"0","1",1,,,
"114","8068601676","080686016762","KNOB CREEK BOURBON 9 YR. 100 750ML","750ML","1","39.14","39.15","39.99","","","","","Tax","BOURBON","LIQUOR","ALLIED","5.00","5.00","2.13","6.0","1","B","0","general",,"1229","6","",,1,,"0","0",Inventory Item,"",,,"0","1",1,,,
"115","8524613943","085246139431","MAKER'S MARK 750ML","750ML","1","29.09","29.09","31.99","","","","","Tax","BOURBON","LIQUOR","ALLIED","6.00","6.00","9.07","12.0","5","A","0","general",,"134","12","",,1,,"0","0",Inventory Item,"",,,"0","1",1,,,
"116","8625924545, 8068650712","","OLD CROW 1.75LT","1.75LT","1","22.09","22.09","29.99","","","","","Tax","BOURBON","LIQUOR","ALLIED","0.00, 0.00","0.00","26.34","6","6","D","0","general",,"136","6","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"117","8068640840","8068640840","OLD GRAND DAD 100 PROOF 750ML","750ML","1","25.18","25.18","32.99","","","","","Tax","BOURBON","LIQUOR","ALLIED","0.00","0.00","23.67","12","12","D","0","general",,"44","12","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"118","2105989375","721059893756","WILD TURKEY 101 375ML","375ML","1","15.99","12.59","17.99","","","","","Tax","BOURBON","LIQUOR","ALLIED","0.00","0.00","11.12","12.0","3","A","0","general",,"1447","12","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"119","8143450015","081434500151","BLACKSTONE MERLOT 750ML","750ML","1","6.56","6.00","8.99","","","","","Tax","WINE MERLOT","WINE","GAGA","9.00","9.00","27.03","0","0","D","0","general",,"1345","12","",,1,,"0","0",Inventory Item,"",,,"0","1",1,,,
"120","8068641807","","OLD GRAND DAD 86P 750ML","750ML","1","18.09","18.09","21.99","","","","","Tax","BOURBON","LIQUOR","ALLIED","0.00","0.00","17.74","12","12","D","0","general",,"145","12","",,1,,"0","0",Inventory Item,"",,,"0","1",1,,,
"121","2105989750","721059897501","WILD TURKEY 101 750ML","750ML","1","25.30","25.16","29.99","","","","","Tax","BOURBON","LIQUOR","ALLIED","7.00","7.00","15.64","12.0","3","A","0","general",,"168","12","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"122","8068682112","080686821120","CANADIAN CLUB 1.75LT","1.75LT","1","19.09","19.09","21.99","","","","","Tax","CANADIAN","LIQUOR","ALLIED","2.00","2.00","13.19","6.0","3","A","0","general",,"181","6","",,1,,"0","0",Inventory Item,"",,,"0","1",1,,,
"123","8068682105","080686821052","CANADIAN CLUB 750ML","750ML","1","13.09","13.09","14.99","","","","","Tax","CANADIAN","LIQUOR","ALLIED","12.00","12.00","12.68","0","0","D","0","general",,"183","12","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"124","8112802300","","CANADIAN MIST 1.75LT","1.75LT","1","17.09","17.09","22.99","","","","","Tax","CANADIAN","LIQUOR","ALLIED","1.00","1.00","25.66","0","0","D","0","general",,"2585","6","",,1,,"0","0",Inventory Item,"",,,"0","1",1,,,
"125","8112802089, 8112802506, 8112802316","","CANADIAN MIST 750ML","750ML","1","10.49","10.49","13.99","","","","","Tax","CANADIAN","LIQUOR","ALLIED","3.00, 0.00, 0.00","3.00","25.02","0","0","D","0","general",,"2588","12","",,1,,"0","0",Inventory Item,"",,,"0","1",1,,,
"126","8700070060","087000700604","CROWN ROYAL 1.75LT","1.75LT","1","50.09","50.09","51.99","","","","","Tax","CANADIAN","LIQUOR","ALLIED","2.00","2.00","3.65","6.0","1","B","0","general",,"1020","6","",,1,,"0","0",Inventory Item,"",,,"0","1",1,,,
"127","8700000725","087000007253","CROWN ROYAL 750ML","750ML","1","28.09","28.09","31.99","","","","","Tax","CANADIAN","LIQUOR","ALLIED","5.00","5.00","12.19","0","0","D","0","general",,"208","12","",,1,,"0","0",Inventory Item,"",,,"0","1",1,,,
"128","8800403615","088004036157","SEAGRAM V.O. 1.75LT","1.75LT","1","22.39","22.39","24.99","","","","","Tax","CANADIAN","LIQUOR","ALLIED","2.00","2.00","10.40","6.0","1","B","0","general",,"210","6","",,1,,"0","0",Inventory Item,"",,,"0","1",1,,,
"129","8700000737, 8800403617","088004036171, 088004036171","SEAGRAM V.O. 750ML","750ML","1","15.09","15.09","17.99","","","","","Tax","CANADIAN","LIQUOR","ALLIED","11.00, -2.00","9.00","16.12","0","0","D","0","general",,"212","12","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"130","8700000739","08773900","SEAGRAM V.O. 200ML","200ML","1","5.4","5.4","7.99","","","","","Tax","CANADIAN","LIQUOR","ALLIED","0.00","0.00","32.42","0","0","D","0","general",,"214","24","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"131","8330008328, 8330008344, 8043256717, 8807616902, 1153801621","","BUSHMILLS BLACK IRISH WHISKEY 80 750ML","750ML","1","33.32","33.32","40.99","","","","","Tax","IRISH","LIQUOR","ALLIED","0.00, 0.00, 0.00, 0.00, 0.00","0.00","18.71","12","12","D","0","general",,"1091","12","",,1,,"0","0",Inventory Item,"",,,"0","1",1,,,
"132","8043250014","080432500149","JAMESON IRISH WHISKEY 375ML","375ML","1","15.09","15.09","19.99","","","","","Tax","IRISH","LIQUOR","ALLIED","26.00","26.00","24.51","24.0","3","B","0","general",,"225","24","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"133","8366487247","083664872473","TULLAMORE DEW CROCK 750ML","750ML","1","37.67","38.2","39.99","","","","","Tax","IRISH","LIQUOR","ALLIED","1.00","1.00","5.80","0","0","D","0","general",,"2926","6","",,1,,"0","0",Inventory Item,"",,,"0","1",1,,,
"135","8043240046","080432400463","CHIVAS REGAL 1.75LT","1.75LT","1","62.09","62.09","64.99","","","","","Tax","SCOTCH","LIQUOR","FEDW","2.00","2.00","4.46","0","0","D","0","general",,"265","6","",,1,,"0","0",Inventory Item,"",,,"0","1",1,,,
"136","8366487246","083664872466","TULLAMORE DEW IRISH WHISKEY 750ML","750ML","1","30.76","30.66","31.99","","","","","Tax","IRISH","LIQUOR","ALLIED","8.00","8.00","3.84","12.0","1","B","0","general",,"3246","12","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"137","8043240039","080432400395","CHIVAS REGAL 750ML","750ML","1","31.05","31.03","34.99","","","","","Tax","SCOTCH","LIQUOR","ALLIED","3.00","3.00","11.26","0","0","D","0","general",,"267","12","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"138","8043240038","080432400388","CHIVAS REGAL 375ML","375ML","1","16.79","16.79","19.99","","","","","Tax","SCOTCH","LIQUOR","FEDW","0.00","0.00","16.01","0","0","D","0","general",,"268","12","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"139","8366412026","083664120260","CLAN MACGREGOR 1.75LT","1.75LT","1","19.09","19.09","22.99","","","","","Tax","SCOTCH","LIQUOR","ALLIED","5.00","5.00","16.96","0","0","D","0","general",,"271","6","",,1,,"0","0",Inventory Item,"",,,"0","1",1,,,
"140","8366412077","8366412077","CLAN MACGREGOR 750ML","750ML","1","13.16","13.16","17.99","","","","","Tax","SCOTCH","LIQUOR","ALLIED","0.00","0.00","26.85","12","12","D","0","general",,"273","12","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"141","8366412094","8366412094","CLAN MACGREGOR 375ML","375ML","1","7.46","7.46","9.99","","","","","Tax","SCOTCH","LIQUOR","ALLIED","1.00","1.00","25.33","0","0","D","0","general",,"274","24","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"142","8858600322","88586003226","ANTINORI PINOT GRIGIO 750ML","750ML","1","11","11","16.99","","","","","Tax","WINE PINO GRIGIO","WINE","ALLIED","8.00","8.00","35.26","0","0","D","0","general",,"276","12","",,0,,"0","0",Inventory Item,"",,,"0","0",1,,,
"143","1206602079","812066020799","CUTTY SARK 1.75LT","1.75LT","1","28.09","28.09","35.99","","","","","Tax","SCOTCH","LIQUOR","ALLIED","1.00","1.00","21.95","0","0","D","0","general",,"281","6","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"144","8811009005","8811009005","CRAGGANMORE SINGLE MALT 750ML","750ML","1","55.98","55.98","64.99","","","","","Tax","SCOTCH","LIQUOR","FEDW","4.00","4.00","13.86","0","0","D","0","general",,"1482","12","",,1,,"0","0",Inventory Item,"",,,"0","1",1,,,
"145","8807632930","088110100056","DALWHINNIE SCOTCH 15 YEAR 750ML","750ML","1","66.99","66.99","69.99","","","","","Tax","SCOTCH","LIQUOR","FEDW","0.00","0.00","4.29","0","0","D","0","general",,"1527","12","",,1,,"0","0",Inventory Item,"",,,"0","1",1,,,
"146","8048023003","080480230036","DEWARS WHITE LABEL 375ML","375ML","1","6.99","6.99","10.99","","","","","Tax","SCOTCH","LIQUOR","ALLIED","4.00","4.00","36.40","24.0","2","B","0","general",,"295","24","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"147","8048023002","080480230029","DEWARS WHITE LABEL 750ML","750ML","1","20.09","20.09","21.99","","","","","Tax","SCOTCH","LIQUOR","ALLIED","8.00","8.00","8.64","12.0","3","A","0","general",,"294","12","",,1,,"0","0",Inventory Item,"",,,"0","1",1,,,
"148","2105905750","","CUTTY SARK 750ML","750ML","1","19.09","19.09","21.99","","","","","Tax","SCOTCH","LIQUOR","ALLIED","2.00","2.00","13.19","0","0","D","0","general",,"283","12","",,1,,"0","0",Inventory Item,"",,,"0","0",1,,,
"149","8048023000","080480230005","DEWARS WHITE LABEL 1.75LT","1.75LT","1","33.09","33.09","34.99","","","","","Tax","SCOTCH","LIQUOR","ALLIED","7.00","7.00","5.43","6.0","1","B","0","general",,"292","6","",,1,,"0","0",Inventory Item,"",,,"0","1",1,,,
"150","8048023005","8048023005","DEWARS WHITE LABEL 200ML","200ML","1","8.58","8.58","10.99","","","","","Tax","SCOTCH","LIQUOR","ALLIED","0.00","0.00","21.93","48","48","D","0","general",,"296","48","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"151","8811000005","","DIMPLE PINCH 15-YEAR OLD 750ML","750ML","1","35.16","35.16","42.99","","","","","Tax","SCOTCH","LIQUOR","ALLIED","0.00","0.00","18.21","12","12","D","0","general",,"317","12","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"152","8048023007","080480230074","DEWARS WHITE LABEL 50ML","50ML","1","0.95","0.95","1.99","","","","","Tax","SCOTCH","LIQUOR","ALLIED","7.00","7.00","52.26","2","2","C","0","general",,"297","120","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"153","8366410736","083664107360","GLENFIDDICH 12 YR 750ML","750ML","1","52.00","51.09","52.99","","","","","Tax","SCOTCH","LIQUOR","ALLIED","15.00","15.00","1.87","0","0","D","1","general",,"305","12","",,1,,"0","0",Inventory Item,"",,,"0","1",1,,,
"154","8043240063","080432400630","GLENLIVET 12-YEAR 750ML","750ML","1","56.09","56.09","56.09","","","","","Tax","SCOTCH","LIQUOR","ALLIED","12.00","12.00","0.00","12.0","4","A","0","general",,"308","12","",,1,,"0","0",Inventory Item,"",,,"0","1",1,,,
"155","8043240066","080432400661","GLENLIVET 18-YEAR OLD SINGLE MALT 750ML","750ML","1","120.36","120.36","122.99","","","","","Tax","SCOTCH","LIQUOR","ALLIED","8.00","8.00","2.14","6.0","2","A","0","general",,"426","6","",,,,"0","0",Inventory Item,"",,,"0","0",,,,
"156","8175381081","081753810818","GLENMORANGIE 10-YEAR OLD 750ML","750ML","1","41.09","41.09","41.99","","","","","Tax","SCOTCH","LIQUOR","ALLIED","19.00","19.00","2.14","6.0","2","A","0","general",,"518","6","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"157","8811098500, 8676711002","088110985004, 088110985004","J&B SCOTCH RARE 1.75LT","1.75LT","1","33.00","33","37.99","","","","","Tax","SCOTCH","LIQUOR","ALLIED","7.00, 0.00","7.00","13.14","0","0","D","0","general",,"329","6","",,1,,"0","0",Inventory Item,"",,,"0","1",1,,,
"158","0316200002, 7031620000","5703162000028, 5703162000028","DANSK KLAPOJSTER HONEY WINE 750ML","750ML","1","21.67","21.67","25.99","","","","","Tax","MISC IMPORTED WINE","WINE","HBHB","1.00, 0.00","1.00","16.62","0","0","D","0","general",,"365","6","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"159","8811001119","088110011192","JW BLACK LABEL 375ML","375ML","1","13.59","13.09","19.99","","","","","Tax","SCOTCH","LIQUOR","ALLIED","26.00","26.00","32.02","24.0","5","A","0","general",,"346","24","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"160","8898500003","188985000038","JOEL GOTT CHARDONNAY 750ML","750ML","1","11.54","11.33","12.99","","","","","Tax","WINE CHARDONNAY","WINE","ALLIED","22.00","22.00","11.16","12.0","5","A","0","general",,"337","12","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"161","8807616317","088076163171","JW BLACK LABEL 1.75LT","1.75LT","1","59.09","59.09","61.99","","","","","Tax","SCOTCH","LIQUOR","ALLIED","7.00","7.00","4.68","6.0","2","A","0","general",,"343","6","",,,,"0","0",Inventory Item,"",,,"0","0",1,,,
"162","8811001130","088110011307","JW BLACK LABEL 750ML","750ML","1","29.09","29.09","31.99","","","","","Tax","SCOTCH","LIQUOR","ALLIED","5.00","5.00","9.07","12.0","4","A","0","general",,"345","12","",,,,"0","0",Inventory Item,"",,,"0","0",1,,,
"163","8811001113","088110011130","JW BLACK LABEL 200ML","200ML","1","8.09","8.09","11.99","","","","","Tax","SCOTCH","LIQUOR","ALLIED","9.00","9.00","32.53","48.0","3","B","0","general",,"1398","48","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"164","8900000111","08911108","JW BLACK LABEL 50ML","50ML","1","1.29","1.29","2.99","","","","","Tax","SCOTCH","LIQUOR","ALLIED","129.00","129.00","56.86","120.0","28","A","0","general",,"349","120","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"165","8860000000","08860032","GORDON'S GIN 1.75LT","1.75LT","1","17.09","17.09","21.99","","","","","Tax","GIN AMERICAN","LIQUOR","ALLIED","14.00","14.00","22.28","6.0","4","A","0","general",,"485","6","",,,,"0","0",Inventory Item,"",,,"0","1",1,,,
"166","8811002130","088110021306","JW RED LABEL 750ML","750ML","1","19.09","19.09","21.99","","","","","Tax","SCOTCH","LIQUOR","ALLIED","7.00","7.00","13.19","12.0","2","B","0","general",,"353","12","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"167","8807618854","088076188549","JW RED LABEL 1.75LT","1.75LT","1","32.09","32.09","34.99","","","","","Tax","SCOTCH","LIQUOR","ALLIED","3.00","3.00","8.29","0","0","D","0","general",,"351","6","",,1,,"0","0",Inventory Item,"",,,"0","1",1,,,
"168","8811002119","088110021191","JW RED LABEL 375ML","375ML","1","6.99","6.99","10.99","","","","","Tax","SCOTCH","LIQUOR","ALLIED","4.00","4.00","36.40","24.0","2","B","0","general",,"354","24","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"169","8811002110, 8811002113","","JW RED LABEL 200ML","200ML","1","8.69","8.69","9.99","","","","","Tax","SCOTCH","LIQUOR","ALLIED","0.00, 0.00","0.00","13.01","48","48","D","0","general",,"1411","48","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"170","8900000113","08911302","JW RED LABEL 50ML","50ML","1","0.89","0.89","1.59","","","","","Tax","SCOTCH","LIQUOR","ALLIED","203.00","203.00","44.03","2","2","C","0","general",,"356","120","",,1,,"0","0",Inventory Item,"",,,"0","1",1,,,
"171","8811016005","088110160050","OBAN 14 YR 750ML","750ML","1","81.00","77","82.99","","","","","Tax","SCOTCH","LIQUOR","FEDW","6.00","6.00","2.40","12.0","3","A","1","general",,"2168","12","",,1,,"0","0",Inventory Item,"",,,"0","1",1,,,
"172","8068681301","080686813019","LAPHROAIG SCOTCH MALT 10-YEAR 750ML","750ML","1","49.09","49.09","49.99","","","","","Tax","SCOTCH","LIQUOR","ALLIED","10.00","10.00","1.80","12.0","1","B","0","general",,"2196","12","",,1,,"0","0",Inventory Item,"",,,"0","1",1,,,
"173","0316200700","5703162007003","DANSK VIKING BLOD HONEY WINE 750ML","750ML","1","21.24","21.24","26.99","","","","","Tax","MISC IMPORTED WINE","WINE","REMARK","5.00","5.00","21.30","0","0","D","0","general",,"367","6","",,0,,"0","0",Inventory Item,"",,,"0","1",1,,,
"174","8811017005","088110170059","TALISKER 10-YEAR OLD 750ML","750ML","1","47.09","47.09","54.99","","","","","Tax","SCOTCH","LIQUOR","FEDW","8.00","8.00","14.37","0","0","D","0","general",,"1550","12","",,1,,"0","0",Inventory Item,"",,,"0","1",1,,,
